"subject" "activity" "timeBodyaccelerometer-mean()-X" "timeBodyaccelerometer-mean()-Y" "timeBodyaccelerometer-mean()-Z" "timeBodyaccelerometer-std()-X" "timeBodyaccelerometer-std()-Y" "timeBodyaccelerometer-std()-Z" "timeGravityaccelerometer-mean()-X" "timeGravityaccelerometer-mean()-Y" "timeGravityaccelerometer-mean()-Z" "timeGravityaccelerometer-std()-X" "timeGravityaccelerometer-std()-Y" "timeGravityaccelerometer-std()-Z" "timeBodyaccelerometerJerk-mean()-X" "timeBodyaccelerometerJerk-mean()-Y" "timeBodyaccelerometerJerk-mean()-Z" "timeBodyaccelerometerJerk-std()-X" "timeBodyaccelerometerJerk-std()-Y" "timeBodyaccelerometerJerk-std()-Z" "timeBodygyroscope-mean()-X" "timeBodygyroscope-mean()-Y" "timeBodygyroscope-mean()-Z" "timeBodygyroscope-std()-X" "timeBodygyroscope-std()-Y" "timeBodygyroscope-std()-Z" "timeBodygyroscopeJerk-mean()-X" "timeBodygyroscopeJerk-mean()-Y" "timeBodygyroscopeJerk-mean()-Z" "timeBodygyroscopeJerk-std()-X" "timeBodygyroscopeJerk-std()-Y" "timeBodygyroscopeJerk-std()-Z" "timeBodyaccelerometermagnitude-mean()" "timeBodyaccelerometermagnitude-std()" "timeGravityaccelerometermagnitude-mean()" "timeGravityaccelerometermagnitude-std()" "timeBodyaccelerometerJerkmagnitude-mean()" "timeBodyaccelerometerJerkmagnitude-std()" "timeBodygyroscopemagnitude-mean()" "timeBodygyroscopemagnitude-std()" "timeBodygyroscopeJerkmagnitude-mean()" "timeBodygyroscopeJerkmagnitude-std()" "frequencyBodyaccelerometer-mean()-X" "frequencyBodyaccelerometer-mean()-Y" "frequencyBodyaccelerometer-mean()-Z" "frequencyBodyaccelerometer-std()-X" "frequencyBodyaccelerometer-std()-Y" "frequencyBodyaccelerometer-std()-Z" "frequencyBodyaccelerometer-meanFreq()-X" "frequencyBodyaccelerometer-meanFreq()-Y" "frequencyBodyaccelerometer-meanFreq()-Z" "frequencyBodyaccelerometerJerk-mean()-X" "frequencyBodyaccelerometerJerk-mean()-Y" "frequencyBodyaccelerometerJerk-mean()-Z" "frequencyBodyaccelerometerJerk-std()-X" "frequencyBodyaccelerometerJerk-std()-Y" "frequencyBodyaccelerometerJerk-std()-Z" "frequencyBodyaccelerometerJerk-meanFreq()-X" "frequencyBodyaccelerometerJerk-meanFreq()-Y" "frequencyBodyaccelerometerJerk-meanFreq()-Z" "frequencyBodygyroscope-mean()-X" "frequencyBodygyroscope-mean()-Y" "frequencyBodygyroscope-mean()-Z" "frequencyBodygyroscope-std()-X" "frequencyBodygyroscope-std()-Y" "frequencyBodygyroscope-std()-Z" "frequencyBodygyroscope-meanFreq()-X" "frequencyBodygyroscope-meanFreq()-Y" "frequencyBodygyroscope-meanFreq()-Z" "frequencyBodyaccelerometermagnitude-mean()" "frequencyBodyaccelerometermagnitude-std()" "frequencyBodyaccelerometermagnitude-meanFreq()" "frequencybodyaccelerometerJerkmagnitude-mean()" "frequencybodyaccelerometerJerkmagnitude-std()" "frequencybodyaccelerometerJerkmagnitude-meanFreq()" "frequencybodygyroscopemagnitude-mean()" "frequencybodygyroscopemagnitude-std()" "frequencybodygyroscopemagnitude-meanFreq()" "frequencybodygyroscopeJerkmagnitude-mean()" "frequencybodygyroscopeJerkmagnitude-std()" "frequencybodygyroscopeJerkmagnitude-meanFreq()"
11 "WALKING" 0.273372753762712 -0.0165513810150847 -0.107098540694915 -0.702405765847458 -0.485359263877966 -0.724063023152542 0.770700758728814 -0.0200781723983051 0.247261368590678 -0.977824356525424 -0.958232696949153 -0.950665006694915 0.0808923580855932 0.0107121851358475 -0.00671858821449152 -0.707907986271186 -0.578181598601695 -0.850483410169492 -0.0382515446254237 -0.0704074306957627 0.0849644092499534 -0.786474322288136 -0.725297568898305 -0.692398577457627 -0.0954513157322034 -0.0460565650533898 -0.044536135590678 -0.762937614830508 -0.859976345677966 -0.768564316440678 -0.614493934830509 -0.705557225508475 -0.614493934830509 -0.705557225508475 -0.692702203644068 -0.690835119067797 -0.677605229830509 -0.747088749237288 -0.807905444322034 -0.867128042457627 -0.689777098644068 -0.512525303578475 -0.783211858220339 -0.70770006279661 -0.504957616726271 -0.716105570559322 -0.24901381391339 0.0345733814457627 0.0679826781650847 -0.720285596525424 -0.608509436144068 -0.835045265423729 -0.721205392288136 -0.57334477605339 -0.864653354237288 -0.0960523681974576 -0.262070589635593 -0.0439905828652542 -0.744341044237288 -0.777632003389831 -0.677952307372881 -0.800381079661017 -0.699677275508475 -0.725917600847458 -0.104656811807627 -0.284308049255085 -0.0846443860957627 -0.701738667457627 -0.754813474745763 0.0698665317029068 -0.686900300338983 -0.697346335762712 0.131005797549153 -0.781803443813559 -0.768019931779661 -0.0787622832384746 -0.866773500932203 -0.876937442627119 0.0860647123186441
12 "WALKING" 0.26901347098 -0.0253886967414 -0.1266852121 -0.1105570368944 -0.01985549344 -0.180342120992 0.8447831648 -0.2614605518 -0.246593041788 -0.9484733392 -0.9395448642 -0.9044111922 0.04265735673 -0.01242640694 0.0055919327 -0.248457082724 -0.1874466074658 -0.46860630388 -0.08031397907 -0.0496808211154 0.094668703614 -0.26993160222 -0.364899111636 -0.22869706666 -0.072416498292 -0.055041894398 -0.0509337805644 -0.254703578942 -0.45971051692 -0.3182300004108 -0.029230626084 -0.13066061102 -0.029230626084 -0.13066061102 -0.25510371148 -0.23474825572 -0.1153295815708 -0.23449920458 -0.38483073636 -0.43078213506 -0.16737313532 -0.0620417177 -0.2775447585 -0.089704491492 -0.06159634528 -0.197067370232 -0.4335976846 -0.0569326677804 -0.0526311965278 -0.29726529282 -0.248611704342 -0.45000818196 -0.2651650162 -0.1760632555 -0.48633081832 -0.40815855716 -0.4522043276 -0.474356355842 -0.13428559546 -0.36427902752 -0.156330404054 -0.32116493706 -0.37080956286 -0.33250200986 -0.165279347966 -0.03078278471 -0.06618123058 -0.137758151706 -0.26439352488 -0.04201963343 -0.227322237706 -0.2501989371088 -0.054823704808 -0.29081742744 -0.334430328556 -0.0163504573104 -0.44746870057 -0.4494276552226 0.0447056298056
13 "WALKING" 0.266977508035088 -0.0189716225473684 -0.110961847070175 -0.75664795222807 -0.72711901245614 -0.704764006526316 0.89201671754386 -0.088801655877193 -0.0482294774561403 -0.967287281052632 -0.949351383684211 -0.915405157192982 0.0809422808929825 -0.00640844965821053 -0.0202608920277193 -0.792640224561403 -0.812283108070175 -0.863428793859649 -0.0854667203508772 -0.0388615185596491 0.0919125990175439 -0.784337701052632 -0.844365819473684 -0.772451044789474 -0.0919978028754386 -0.0393321243403509 -0.0554440493157895 -0.852579106666667 -0.882337627192982 -0.871328540701754 -0.712930766245614 -0.73694292122807 -0.712930766245614 -0.73694292122807 -0.804934845964912 -0.808205001403509 -0.722411177666667 -0.780520262105263 -0.874320920175439 -0.88225130754386 -0.766918404912281 -0.750386634736842 -0.759689032982456 -0.753040068192982 -0.732439471754386 -0.699155825701754 -0.170754226440351 -0.00953360429824561 -0.0139890274385965 -0.803872514912281 -0.818981397894737 -0.851011239473684 -0.799830849649123 -0.818070076140351 -0.874243090175439 0.0769217152087719 -0.178131060657895 -0.139750677982456 -0.779899242982456 -0.840996073508772 -0.784042968070175 -0.788836273157895 -0.848204260877193 -0.789996282807018 -0.169622593661404 -0.180380818285965 -0.130781287884211 -0.753369877192982 -0.769308014912281 0.0374620464561403 -0.800036781578947 -0.819819117192983 0.226046559331579 -0.821858707368421 -0.791806459824561 -0.154774984651209 -0.88067047245614 -0.892926629649123 0.129442531929825
14 "WALKING" 0.279915368050847 -0.0210099147527966 -0.110706240483051 -0.420611309974576 -0.150302450343559 -0.198223720032797 0.874262161779661 -0.206333168135593 -0.138914596542373 -0.965515996016949 -0.94315492661017 -0.916524441016949 0.0839474717488983 0.00641697347974576 0.0096108002559322 -0.542616264152542 -0.44438151661017 -0.626496506101695 0.00312989839711864 -0.0867048214871186 0.0763368954282203 -0.509054924474576 -0.280121003603814 -0.357039175186441 -0.111872454789212 -0.0348995850963559 -0.0434472131484746 -0.578343619576271 -0.685621250254237 -0.598947384915254 -0.24265662011017 -0.395689627805085 -0.24265662011017 -0.395689627805085 -0.503602480084746 -0.530997041779661 -0.242022479414407 -0.317859586081356 -0.629715904491525 -0.683061705 -0.471641337372881 -0.266641912033898 -0.387001835411017 -0.402955533908475 -0.14828974124322 -0.16713175434822 -0.442760375338136 -0.231110316720339 -0.219647639729661 -0.558944944576271 -0.47605688720339 -0.588559973135593 -0.566959484322034 -0.447516640135593 -0.663500026440678 -0.301829936627119 -0.460178856813559 -0.373517627915254 -0.450041307694915 -0.439131127474576 -0.388448741440678 -0.531575373177966 -0.203604622777881 -0.407371946542373 -0.25749053120339 -0.453680547268559 -0.277706566194915 -0.422382567084746 -0.475840501694915 -0.139221910083051 -0.522737350423729 -0.544624319322034 0.0876038041405085 -0.437715111271186 -0.359919473228814 -0.173840095333051 -0.678569903983051 -0.712522960508475 0.0372768941694915
15 "WALKING" 0.275890155462963 -0.0169213422637963 -0.10727316937963 -0.56779328787037 -0.308856265219167 -0.66251007787037 0.384151159907407 0.161058213518519 0.270947160722222 -0.977107259351852 -0.979163048981481 -0.970949338148148 0.0825062761296296 0.0117125697101852 0.000648938220231482 -0.592773571111111 -0.411806486980463 -0.753520375462963 -0.0411465793137037 -0.0712705659335185 0.0921431115974074 -0.595674046759259 -0.649221846666667 -0.653235610833333 -0.0905398545472222 -0.0480030437553704 -0.0537655571472222 -0.562748793981481 -0.795520742685185 -0.725395499259259 -0.482332133435185 -0.576087348055556 -0.482332133435185 -0.576087348055556 -0.560539465277778 -0.550471842675926 -0.533321736851852 -0.646500339296296 -0.707011179259259 -0.763627061388889 -0.560569197037037 -0.322518605476019 -0.679393734351852 -0.570913433703704 -0.34555382624213 -0.680021278333333 -0.308439210592593 0.118060666604593 0.1852713758975 -0.605690335925926 -0.43540434662963 -0.731711350925926 -0.615991577037037 -0.426559509897778 -0.774352351666667 -0.125701581592593 -0.189621371796296 -0.0418407023018518 -0.542729079407407 -0.706261483518518 -0.634014181944444 -0.614490932777778 -0.622247585296296 -0.69254308962963 -0.00456411301203704 -0.181768233498148 0.0553625463280556 -0.546999570753241 -0.659160103240741 0.179837416006019 -0.542486743796296 -0.564744589481481 0.153149082598148 -0.682063175 -0.683335822592593 0.0605511083176787 -0.770210345925926 -0.772111411851852 0.141627753801852
16 "WALKING" 0.277430635490196 -0.0191414474530392 -0.108159815539216 -0.695899322254902 -0.647031445686274 -0.568344049235294 0.7165699 0.0819162788039216 0.071097529745098 -0.982276153137255 -0.981758074705882 -0.970786938039216 0.0756538952254902 0.0105986437791176 0.00329115924362745 -0.692357074705882 -0.705498293137255 -0.714645495686275 -0.0259084919043137 -0.0754251063284314 0.086929768177451 -0.820842015980392 -0.796066571078431 -0.666060004509804 -0.102179227082353 -0.0405796211468627 -0.0542020908882353 -0.83479837754902 -0.852203576666667 -0.781523782647059 -0.620300737058823 -0.724930997647059 -0.620300737058823 -0.724930997647059 -0.675979942156863 -0.695863624215686 -0.721423124215686 -0.813605210294118 -0.832702614313725 -0.857547182843137 -0.691177584901961 -0.65129306372549 -0.613299342058824 -0.698056076960784 -0.666711766176471 -0.577744996519608 -0.205145950584314 0.0435875708266667 0.0916722517238235 -0.71498842745098 -0.719953281078431 -0.704854100588235 -0.696175577254902 -0.70997770127451 -0.722929762941177 -0.0687445479472549 -0.191815269022549 -0.191625550319608 -0.790685227647059 -0.801228671666667 -0.700724084803922 -0.83092955372549 -0.79493806254902 -0.686116499509804 -0.0829495326235294 -0.130275956791176 -0.134622824960784 -0.695943857156863 -0.785575830784314 0.195406835111765 -0.682869584019608 -0.714912304313726 0.254030204199412 -0.821410623529412 -0.841380451764706 0.0644049816810784 -0.856592440098039 -0.868977690098039 0.197442730078431
17 "WALKING" 0.27487579057377 -0.0190439687354918 -0.1124073415 -0.651503335901639 -0.478298430096803 -0.602455530983607 0.924392976065574 -0.157019101163934 -0.0430681276163934 -0.986392885983607 -0.971092284508197 -0.958201515573771 0.0766496765508197 0.0142627797990984 0.0140832465261475 -0.665201754344262 -0.526518537191803 -0.755000900245902 -0.0224526398948361 -0.0737240620081967 0.0804356359008197 -0.726059698442623 -0.70483453852459 -0.66999415647541 -0.101303812062295 -0.0392935368991803 -0.0542627228016393 -0.704369638688525 -0.77004206204918 -0.74667203852459 -0.554241400819672 -0.70590146352459 -0.554241400819672 -0.70590146352459 -0.63644952147541 -0.622068576557377 -0.642274787540984 -0.73358448647541 -0.748110854344262 -0.758016360327869 -0.670177833852459 -0.504481950368607 -0.667944178770492 -0.645165395409836 -0.497700163755738 -0.599228198442623 -0.192401491851639 -0.00449845036795082 -0.0364649181854098 -0.699456009590164 -0.577216712344262 -0.74782744647541 -0.66023565147541 -0.504330661096721 -0.760823709180328 -0.139339968106557 -0.318205998248361 -0.262746033866393 -0.686837146557377 -0.725957378688525 -0.675050165901639 -0.739639767868852 -0.695417178032787 -0.698990529180328 -0.0612621256178689 -0.194229883365574 -0.116393491411475 -0.691649176885246 -0.760146600983607 0.116178771583361 -0.651593563442623 -0.590176097467213 0.116809116224098 -0.737140104590164 -0.781260692131148 0.106817725483607 -0.779986691065574 -0.74848083852459 0.0855873437795082
18 "WALKING" 0.277992583214286 -0.0170041560701786 -0.10750623575 -0.793302706607143 -0.663001585675 -0.845540430714286 0.240365217142857 0.552619808607143 0.129267478017857 -0.983334914821429 -0.984461339642857 -0.976801147321429 0.0875789193589286 0.00269024806071429 -0.00514809223035714 -0.793506364107143 -0.699237370964286 -0.902494542142857 -0.0372308470639286 -0.0554998861107143 0.117936250767857 -0.855472897321429 -0.825030743392857 -0.798306920892857 -0.0912665238767857 -0.045898507725 -0.0539466780642857 -0.841568137142857 -0.907472624642857 -0.847019234821429 -0.748438537321429 -0.818849145178571 -0.748438537321429 -0.818849145178571 -0.784659782321429 -0.781898585714286 -0.776771705892857 -0.831356555 -0.873120792678571 -0.912495216964286 -0.783128543392857 -0.670009283544643 -0.867985896428571 -0.79751373 -0.680135902083929 -0.845361715714286 -0.159652849742857 0.186662825278571 0.210561212946429 -0.805781095714286 -0.724992630285714 -0.89436605375 -0.799073383214286 -0.691166724025 -0.909224359642857 -0.00347479785535714 -0.0826791651428571 0.0383278544785714 -0.831914145 -0.859963180892857 -0.782539480178571 -0.863386791428571 -0.807841566964286 -0.822362795892857 -0.0430082328660714 -0.0160073408035714 0.0534449205607143 -0.81014934125 -0.851703754642857 0.304276046196429 -0.780821637142857 -0.783780526428571 0.287244003892857 -0.857272038928571 -0.843654745892857 0.0295753225571429 -0.914904521785714 -0.915343786071429 0.251354335566071
19 "WALKING" 0.279404094711538 -0.0177594215778846 -0.116553675567308 -0.517169140494327 -0.400416685176442 -0.556734159059615 0.618769588557692 0.11943880375 0.166364085038462 -0.971678025961539 -0.974152648557692 -0.950574167980769 0.0774293501855769 0.0123441385807838 -0.01372124309375 -0.44171455380375 -0.453725776259615 -0.585480636814423 -0.0323830703793269 -0.0744351879634615 0.0836639091346154 -0.508625551261538 -0.551177155381827 -0.533557265452885 -0.0894265424442308 -0.0349207891634615 -0.0575265481509615 -0.457396293554808 -0.643745919871154 -0.604025936614423 -0.458329278548077 -0.537313039817981 -0.458329278548077 -0.537313039817981 -0.441574331052885 -0.478682332326923 -0.428036963226923 -0.493046513369231 -0.580545644180769 -0.633691816878846 -0.509158082384615 -0.407843591687692 -0.542725410432692 -0.521179356081731 -0.434589169658654 -0.602751102647115 -0.151760747289423 0.109279807079038 0.305687834115385 -0.480000707799615 -0.488702919608654 -0.559714529182692 -0.451799003083654 -0.452094029838462 -0.609732788948942 -0.00795952897038461 -0.136323610283846 0.0879779077307692 -0.380591407432692 -0.543822402522115 -0.488636149926154 -0.549838966016923 -0.559871200134615 -0.592619765980769 0.0168534515269231 -0.0949883258173077 0.00369918680288462 -0.474770269131442 -0.650098243221154 0.301375032769231 -0.459687512796346 -0.507489100359615 0.270575622975 -0.535438796656731 -0.552485095193269 0.0662377174980769 -0.629221260557692 -0.665938344384615 0.293280049878365
20 "WALKING" 0.274605080666667 -0.0240073291482353 -0.095773764945098 -0.120718243509804 0.266687896862745 0.36115399417 0.810146714509804 -0.263774792352941 -0.404485818823529 -0.929086130392157 -0.924493143921569 -0.898155630784314 0.0642348644529412 0.023648138254902 0.012006252595098 -0.13906866293451 0.0283652772960784 -0.230148791725098 -0.0272117894576471 -0.077883058354902 0.0450739882490196 -0.415267798372549 0.0705840516882353 0.22692608454902 -0.110051580768627 -0.0723609030215686 -0.0441306117392157 -0.533070586666667 -0.353044469 -0.0825557338392157 0.092740470627451 0.190440180745098 0.092740470627451 0.190440180745098 -0.0903508430921569 -0.00676233486058823 0.0966083333119608 -0.0734401316862745 -0.338418158568627 -0.374840210235294 -0.116514751141176 0.214931735372549 0.166334664319608 -0.123809638839216 0.210588420156863 0.354999917043137 -0.349006227862745 -0.0751153954470588 -0.133286067980392 -0.172415612147059 -0.00162126419607843 -0.137199160509804 -0.181931181686275 -0.0109627336862745 -0.324151965080392 -0.282821071647059 -0.349425397882353 -0.335436427470588 -0.345108884019608 -0.0300430018431373 0.293857099588235 -0.441292157117647 0.116660213553725 0.0890492966568627 -0.235517996039216 -0.296640848137255 -0.194043230262745 0.218118274945098 -0.0123603382941176 -0.0249968582823529 -0.0125826185588235 -0.00804239258823529 0.0428321595607843 -0.118845659460784 -0.206026061904314 0.0224383855411765 -0.354293703712941 -0.449727233529412 0.080786699645098
21 "WALKING" 0.282045194038462 -0.0183933744542308 -0.104042714724038 -0.498699887153846 -0.280455076020288 -0.384218824548077 0.557864954230769 -0.0127637694230769 0.07406803859125 -0.977226419134615 -0.973128110384615 -0.970933502211539 0.0791026764048077 0.00751304573971154 -0.0138243765946154 -0.413627625188077 -0.347998602594163 -0.605771296634615 -0.0373955610334615 -0.0688051759298077 0.0899911432221154 -0.573056614423077 -0.469736551763462 -0.470693303365385 -0.0910624538326923 -0.0462263068653846 -0.0592099924307692 -0.491855253 -0.628105152403846 -0.630005030192308 -0.377979458701923 -0.499393604451923 -0.377979458701923 -0.499393604451923 -0.426384170857692 -0.393444106235577 -0.418887410083654 -0.535072414326923 -0.593021627211539 -0.623032789711538 -0.486893656759615 -0.294940995689423 -0.493337899615385 -0.504033973605769 -0.318385492850962 -0.375782438193269 -0.215135387315385 0.0506389571879808 0.0997679421250673 -0.459727262317308 -0.393941812330769 -0.583829594807692 -0.419408209023077 -0.341881812046154 -0.626751139519231 -0.140859137531731 -0.284147484365385 -0.18284010065 -0.477580216730769 -0.496792093278846 -0.470544931855769 -0.605307596153846 -0.460607799315385 -0.520161258173077 -0.0782249930528846 -0.182089294933654 -0.0978787721653846 -0.472306302442308 -0.593330441442308 0.185219417043269 -0.423435872044231 -0.361649883174038 0.194974807747788 -0.558132316442308 -0.60090859875 0.163007553703846 -0.649217864903846 -0.617703452211538 0.166947158870192
22 "WALKING" 0.27886459 -0.0167213607957174 -0.107112510934783 -0.00865921919565217 0.100384246321739 -0.213351968804348 0.936096410434783 -0.259644937173913 0.0233780056086957 -0.969643448043478 -0.963639340217391 -0.955147847391304 0.0627777634002174 0.0356746339782609 0.00443691445434783 0.0358787094391304 0.225542290191304 -0.313155902608696 0.0007771571 -0.0960880731804348 0.0775266594847826 -0.318537865869565 -0.486322106521739 -0.151439515130435 -0.132977562363043 -0.0321910702173913 -0.0569812455608696 -0.226656401521739 -0.651875468913043 -0.234278150891304 0.0722419121669565 -0.161591787478261 0.0722419121669565 -0.161591787478261 0.02291996735 0.111532924945652 -0.210608043717391 -0.390775683913043 -0.461999528913043 -0.503106312391304 -0.0994928588891304 0.145367520371739 -0.25521651373913 0.0243958191369565 0.00386841059347826 -0.253643608304348 -0.2183853882 0.309767108065217 0.306473449913043 -0.0367047077608696 0.159995613695652 -0.281973435652174 0.0180047785304348 0.213423556139739 -0.343195610652174 -0.102095050734783 -0.0787882256 -0.00391608825652174 -0.144648652152174 -0.501176901956522 -0.083501182326087 -0.374496318695652 -0.481624411086957 -0.253173876956522 -0.0375243720869565 -0.11413463273913 0.06771682861 -0.0241584964891304 -0.381399308043478 0.368620829130435 0.0659727285 0.158286745226087 0.0976461805652174 -0.438378722826087 -0.464019127391304 0.210282322456522 -0.553946121521739 -0.476405270434783 0.279574103891304
23 "WALKING" 0.273211884237288 -0.0183618711932203 -0.113382994084746 -0.313521773389831 -0.119020586510678 0.164220685383051 0.939809688644068 -0.16176137 -0.160763360338983 -0.977230903898305 -0.966550706949153 -0.932981341864407 0.0987319085964407 0.0148955926864407 -0.00190810641525424 -0.229328122305085 -0.0805017337711864 -0.0293115056033898 -0.0631156870355932 -0.0640197920966102 0.10770045065339 -0.494322648644068 0.25945722920339 -0.209634887972881 -0.0578128239067797 -0.0516704755661017 -0.0903002524369492 -0.363969434576271 0.295945926186441 -0.374456768135593 -0.0988770198220339 -0.209989354570847 -0.0988770198220339 -0.209989354570847 -0.0670819655881356 -0.0268194363050847 -0.0120968259523729 0.163346451623729 0.0115305410508475 0.250173204117966 -0.275404187920339 -0.0724367317966102 0.0814081078542373 -0.329807279830508 -0.202524061966102 0.1161434407 -0.271218699661017 0.107804588864407 0.121798905935593 -0.290410454881356 -0.155488720747458 -0.0572021324745763 -0.235172990305085 -0.0609753095355932 -0.00623647528983051 -0.269875748525424 -0.278843950576271 -0.366737656932203 -0.337619203050847 0.195569461920339 -0.194970369294915 -0.545051691694915 0.286581518449153 -0.287820868152542 -0.00734779774576271 0.166489215586441 -0.0544726683728814 -0.0942606311677966 -0.407577515762712 0.281811709254237 -0.0180705701559322 -0.0457372334118644 0.15173584590678 0.185078207383051 -0.061476584759322 0.409521611525424 0.146618569064407 0.287834616098305 0.176693448469492
24 "WALKING" 0.280239423103448 -0.0226201117362069 -0.117808276413793 -0.254530869653448 -0.277028003513793 -0.55710351912069 0.930969245517241 -0.247902786034483 0.0135517572413793 -0.968252609137931 -0.951123694482759 -0.936900336034483 0.0725873794724138 0.0126998341881034 -0.00595430090086207 -0.400755858465517 -0.4778876955 -0.782157826206897 0.0137034329344828 -0.104994996482759 0.0877831005660345 -0.577146251931035 -0.581251452893103 -0.584074935172414 -0.114154571724138 -0.0279531244017241 -0.0575131038965517 -0.665393481896552 -0.823293100862069 -0.714279854482759 -0.253248654926897 -0.323228463793103 -0.253248654926897 -0.323228463793103 -0.495629192172414 -0.461358881901724 -0.44862792362069 -0.520718997172414 -0.752032585689655 -0.808545030689655 -0.323705917258621 -0.343798553034483 -0.641093008448276 -0.229795395010345 -0.289499659863793 -0.549940286482759 -0.353657958848276 -0.0309111533155172 -0.0622697716948276 -0.448707924860345 -0.503021768344828 -0.755404157758621 -0.404397307689655 -0.485993533689655 -0.808194878793103 -0.222071853965517 -0.290461644745 -0.158121885413793 -0.53168946492931 -0.673287160172414 -0.576531616258621 -0.594883104758621 -0.538664955706897 -0.625741801206897 -0.17108399017931 -0.260357935896552 -0.0444917749396552 -0.348976047103448 -0.414820996172414 0.0435480497482759 -0.443631016556897 -0.490967663017241 0.146769101598276 -0.624211871724138 -0.538737914965517 -0.113644314810345 -0.797913185 -0.838119687586207 0.222214946705172
25 "WALKING" 0.278992759054054 -0.0186477624716216 -0.108737636297297 -0.596007443513514 -0.161852411581081 -0.437133403243243 0.937483114459459 -0.127315870743243 0.188416273486486 -0.979499263243243 -0.965093441081081 -0.944995731216216 0.0721720712281081 0.00351115201418919 -0.00335098680675676 -0.607620931621622 -0.382619718513514 -0.675601403648649 -0.0156305378067568 -0.0820768065347297 0.0867868736891892 -0.401158753783784 -0.604032097432432 -0.562775245405405 -0.102377269321622 -0.0398986518064865 -0.0512696224225676 -0.507957094054054 -0.799635384189189 -0.659576163108108 -0.40528943 -0.565601466081081 -0.40528943 -0.565601466081081 -0.538291424594595 -0.542870062567568 -0.394362401351351 -0.489809386081081 -0.678466069054054 -0.757032544864865 -0.609038908918919 -0.251880271094595 -0.533563220540541 -0.591449956486486 -0.170313804039189 -0.430624587162162 -0.347641742675676 -0.163298427206757 -0.144487390175676 -0.625595376891892 -0.43445519972973 -0.659286392837838 -0.624145724594595 -0.367760098378378 -0.690413386081081 -0.223500510481081 -0.54613878577027 -0.463291946486486 -0.411909719594595 -0.678750350135135 -0.561322950945946 -0.406678108108108 -0.567201282027027 -0.603544209459459 -0.333688631904054 -0.327099559036351 -0.196973168236487 -0.566060023108108 -0.632927475540541 0.0526493104482432 -0.564591342162162 -0.51900424972973 0.135338842345946 -0.562733252702703 -0.529262243378378 -0.151513801493243 -0.770300895540541 -0.75738578027027 -0.00363397452945946
26 "WALKING" 0.279264443728814 -0.0154259586949153 -0.108927011474576 -0.340185527559322 -0.136351391645763 -0.333486502542373 0.960647754576271 -0.133922185084746 0.108738699508475 -0.980055651016949 -0.969040314237288 -0.966231561694915 0.0652303740728813 0.0196712144372881 -0.00618305784355932 -0.328452881355932 -0.261863589338983 -0.397483516101695 -0.00334085938813559 -0.0841507651508475 0.0851069247830508 -0.492885711355932 -0.57573544779661 -0.354549059491525 -0.099411456038983 -0.0456538283033898 -0.0492240545355932 -0.417438636101695 -0.587000110847458 -0.485543001525424 -0.223399171830508 -0.421848313898305 -0.223399171830508 -0.421848313898305 -0.290758024915254 -0.279350754237288 -0.392092024067797 -0.538329286101695 -0.51239882559322 -0.603468672372881 -0.321959549661017 -0.146702156576271 -0.33953964559322 -0.34799792561017 -0.185725832305085 -0.384445322372881 -0.299293909932203 -0.053962302640678 0.240364343627119 -0.36422676440678 -0.298531982474576 -0.398673189830508 -0.351065957627119 -0.271952157220339 -0.396530418305085 -0.254935528889831 -0.408094837118644 -0.245889004932203 -0.368112905762712 -0.56182776559322 -0.318516813050847 -0.532999609491525 -0.587939604576271 -0.426232090508475 -0.0837596098474576 0.132622788732203 -0.0631030040627119 -0.379836742711864 -0.537183967118644 0.174398099661017 -0.293358341186441 -0.268948465423729 0.0423616587694915 -0.551927613050847 -0.60946621661017 0.220811667864407 -0.619461036101695 -0.612930343220339 0.194215469318644
27 "WALKING" 0.276849485438596 -0.0166478783221912 -0.112822289263158 -0.348475560526316 -0.187301214964912 -0.297318273508772 0.944759287368421 -0.187497034561404 -0.126210937305263 -0.979866136842105 -0.973792999824561 -0.956593490526316 0.0684331971807018 0.00161230290877193 -0.020752327245614 -0.316184021578947 -0.104090459225439 -0.401188539824561 -0.08558835714 -0.0365348163649123 0.118267750196491 -0.606860248596491 -0.529865057894737 -0.250120409298246 -0.0786163508824035 -0.0476974404561403 -0.0650247552701754 -0.523256879298246 -0.634105502807017 -0.426346962631579 -0.238853875263158 -0.407355787017544 -0.238853875263158 -0.407355787017544 -0.230500549298246 -0.266138940350877 -0.396638753684211 -0.482452355789474 -0.562587199473684 -0.618718628596491 -0.308702374385965 -0.13678354122807 -0.312372595438596 -0.365256349298246 -0.267741550175439 -0.345515217192982 -0.301660253842105 0.154280392119298 0.248446349 -0.345482736842105 -0.194767362438596 -0.382617091578947 -0.346610413333333 -0.0655179027631579 -0.417957993859649 -0.268722350470175 -0.226365823631579 -0.199017301947368 -0.498017935263158 -0.534724231403509 -0.318182379824561 -0.642349125614035 -0.530943838421053 -0.297847512280702 -0.0405734629829825 0.00198569075263158 -0.128721382112281 -0.327229405789474 -0.550392604912281 0.243535983807018 -0.259934013157895 -0.279732022017544 0.0162107116964912 -0.519451704035088 -0.546888146491228 0.148717231122807 -0.623288199649123 -0.639242384210526 0.085975680254386
